,id,title,singer,Genre,Lyric
4547,110567,Người Đã Như Mơ,Ngoc Vien & Ngoc Nu,"Việt Nam, Nhạc Trữ Tình","Ngày xưa quen nhau 
 Bên đường vắng 
 Hoa nở mau. 
 Ngày nay xa nhau 
 Hoa vừa khép 
 Cánh ban đầu. 
 Người ngỡ gặp nhau 
 Như duyên kiếp 
 Đưa ta vào 
 Chiều rơi về.. đâu.... 
 Ngày xưa quen nhau 
 Em vừa biết dăm ước mơ. 
 Bờ vai ngây thơ 
 Ôm làn tóc rối ơ thờ. 
 Tình mới vừa đôi môi 
 E ấp câu mong chờ 
 Người đã như mơ 
 Tiếng hát tiếng cười 
 Còn đâu đó 
 Trong đêm nay. 
 Gió rét có về 
 Lòng người có lắm chua cay. 
 Ta như con thuyền 
 Còn ngược xuôi đi đó đây 
 Tìm anh nào thấy. 
 Lối cũ có còn 
 Chiều loang nắng 
 Hay mưa rơi. 
 Bến cũ có còn 
 Người lặng đứng 
 Ngắm ra khơi. 
 Hay ra đi rồi 
 Biền biệt xa 
 Xa khắp nơi 
 Cho mộng qua... đời..... 
 Ngày xưa quen nhau 
 Ngỡ đời mãi mãi có nhau. 
 Ngày nay xa nhau 
 Âm thầm nước vẫn qua cầu. 
 Người hỡi về đâu 
 Đêm nay gió mưa 
 Giăng sầu 
 Người ơi về đâu. 
 Tìm nhau trong mơ 
 Trong lời ca trong tiếng thơ. 
 Tìm nhau trong mưa 
 Trong ngày nắng cháy xa mờ. 
 Người vẫn tìm nhau 
 Trong duyên kiếp 
 Không mong chờ 
 Người đã như... mơ.... 
 Tiếng hát tiếng cười 
 Còn đâu đó 
 Trong đêm nay. 
 Gió rét có về 
 Lòng người có lắm chua cay. 
 Ta như con thuyền 
 Còn ngược xuôi đi đó đây 
 Tìm anh nào thấy. 
 Lối cũ có còn 
 Chiều loang nắng 
 Hay mưa rơi. 
 Bến cũ có còn 
 Người lặng đứng 
 Ngắm ra khơi. 
 Hay ra đi rồi 
 Biền biệt xa 
 Xa khắp nơi 
 Cho mộng qua... đời..... 
 Ngày xưa quen nhau 
 Ngỡ đời mãi mãi có nhau. 
 Ngày nay xa nhau 
 Âm thầm nước vẫn qua cầu. 
 Người hỡi về đâu 
 Đêm nay gió mưa 
 Giăng sầu 
 Người ơi về đâu. 
 Tìm nhau trong mơ 
 Trong lời ca trong tiếng thơ. 
 Tìm nhau trong mưa 
 Trong ngày nắng cháy xa mờ. 
 Người vẫn tìm nhau 
 Trong duyên kiếp 
 Không mong chờ 
 Người đã như... mơ.... 
 Người vẫn tìm nhau 
 Trong duyên kiếp 
 Không mong chờ 
 Người đã như... mơ.... 
 Người vẫn tìm nhau 
 Trong duyên kiếp 
 Không mong chờ 
 Người đã như... mơ...."
4548,110568,Người Đã Như Mơ,Tâm Đoan,,"Ngày xưa quen nhau 
 Bên đường trăng hoa nở mau 
 Ngày nay xa nhau 
 Hoa vừa khép cánh ban đầu 
 Người ngỡ gặp nhau 
 Như duyên kiếp đưa ta vào 
 Chiều rơi về đâu 
 Ngày xưa quen nhau 
 Em vừa biết giăng ước mơ 
 Bờ vai ngây thơ 
 Ôm làn tóc rối ơ thờ 
 Tình mới vừa đôi môi 
 E ấp câu mong chờ 
 Người đã như mơ 
 Tiếng hát tiếng cười 
 Còn đâu đó trong đêm nay 
 Gió rét có về lòng người 
 Có lắm chua cay 
 Ta như con thuyền 
 Ngược xuôi đi đó đây 
 Tìm anh nào thấy 
 Lối cũ có còn 
 Chiều loang nắng hay mưa rơi 
 Bến cũ có còn người 
 Lặng đứng ngắm ra khơi 
 Hay ra đi rồi 
 Biền biệt xa xa khắp nơi 
 Cho mộng qua đời 
 Ngày xưa quen nhau 
 Ngỡ đời mãi mãi có nhau 
 Ngày nay xa nhau 
 Âm thầm nước vẫn qua cầu 
 Người hỡi về đâu 
 Đêm nay gió mưa dãi dầu 
 Người ở nơi đâu 
 Tìm nhau trong mơ 
 Trong lời ca trong tiếng tơ 
 Tìm nhau trong mưa 
 Trong ngày nắng cháy xa mờ 
 Người vẫn tìm nhau 
 Trong duyên kiếp không mong chờ 
 Người đã như mơ 
 Tiếng hát tiếng cười 
 Còn đâu đó trong đêm nay 
 Gió rét có về lòng người 
 Có lắm chua cay 
 Ta như con thuyền 
 Ngược xuôi đi đó đây 
 Tìm anh nào thấy 
 Lối cũ có còn 
 Chiều loang nắng hay mưa rơi 
 Bến cũ có còn người 
 Lặng đứng ngắm ra khơi 
 Hay ra đi rồi 
 Biền biệt xa xa khắp nơi 
 Cho mộng qua đời 
 Ngày xưa quen nhau 
 Ngỡ đời mãi mãi có nhau 
 Ngày nay xa nhau 
 Âm thầm nước vẫn qua cầu 
 Người hỡi về đâu 
 Đêm nay gió mưa dãi dầu 
 Người ở nơi đâu 
 Tìm nhau trong mơ 
 Trong lời ca trong tiếng tơ 
 Tìm nhau trong mưa 
 Trong ngày nắng cháy xa mờ 
 Người vẫn tìm nhau 
 Trong duyên kiếp không mong chờ 
 Người đã như mơ"
4549,110569,Người Đã Như Mơ,Vương Bảo Tuấn,"Việt Nam, Nhạc Trữ Tình, Nhạc Dân Ca - Quê Hương","Ngày xưa quen nhau 
 Bên đường vắng 
 Hoa nở mau. 
 Ngày nay xa nhau 
 Hoa vừa khép 
 Cánh ban đầu. 
 Người ngỡ gặp nhau 
 Như duyên kiếp 
 Đưa ta vào 
 Chiều rơi về đâu. 
 Ngày xưa quen nhau 
 Em vừa biết dăm ước mơ. 
 Bờ vai ngây thơ 
 Ôm làn tóc rối ơ thờ. 
 Tình mới vừa đôi môi 
 E ấp câu mong chờ 
 Người đã như mơ 
 Tiếng hát tiếng cười 
 Còn đâu đó 
 Trong đêm nay. 
 Gió rét có về 
 Lòng người có lắm chua cay. 
 Ta như con thuyền 
 Còn ngược xuôi đi đó đây 
 Tìm anh nào thấy. 
 Lối cũ có còn 
 Chiều loang nắng 
 Hay mưa rơi. 
 Bến cũ có còn 
 Người lặng đứng 
 Ngắm ra khơi 
 Hay ra đi rồi 
 Biền biệt xa 
 Xa khắp nơi 
 Cho mộng qua đời. 
 Ngày xưa quen nhau 
 Ngỡ đời mãi mãi có nhau. 
 Ngày nay xa nhau 
 Âm thầm nước vẫn qua cầu. 
 Người hỡi về đâu 
 Đêm nay gió mưa 
 Giăng sầu 
 Người ơi về đâu. 
 Tìm nhau trong mơ 
 Trong lời ca trong tiếng thơ. 
 Tìm nhau trong mưa 
 Trong ngày nắng cháy xa mờ. 
 Người vẫn tìm nhau 
 Trong duyên kiếp 
 Không mong chờ 
 Người đã như mơ. 
 Tiếng hát tiếng cười 
 Còn đâu đó 
 Trong đêm nay. 
 Gió rét có về 
 Lòng người có lắm chua cay. 
 Ta như con thuyền 
 Còn ngược xuôi đi đó đây 
 Tìm anh nào thấy. 
 Lối cũ có còn 
 Chiều loang nắng 
 Hay mưa rơi. 
 Bến cũ có còn 
 Người lặng đứng 
 Ngắm ra khơi 
 Hay ra đi rồi 
 Biền biệt xa 
 Xa khắp nơi 
 Cho mộng qua đời. 
 Ngày xưa quen nhau 
 Ngỡ đời mãi mãi có nhau. 
 Ngày nay xa nhau 
 Âm thầm nước vẫn qua cầu. 
 Người hỡi về đâu 
 Đêm nay gió mưa 
 Giăng sầu 
 Người ơi về đâu. 
 Tìm nhau trong mơ 
 Trong lời ca trong tiếng thơ. 
 Tìm nhau trong mưa 
 Trong ngày nắng cháy xa mờ. 
 Người vẫn tìm nhau 
 Trong duyên kiếp 
 Không mong chờ 
 Người đã như mơ. 
 Người vẫn tìm nhau 
 Trong duyên kiếp 
 Không mong chờ 
 Người đã như mơ."
4550,110575,Người Đã Thay Lòng,Phi Nhung,,
4551,110581,Người Đén Rồi Người Lại Đi,Đỗ Tuyết Nhi,,"Anh ơi anh vì đâu 
 tình ta luôn mãi 
 không sao bền lâu 
 Yêu nhau chi khổ đau 
 mình em bơ vơ 
 nơi con phố quen 
 Như xưa kia thường nói 
 tình ta sẽ mãi 
 yêu nhau trọn đời 
 Nhưng sao nay đổi thay 
 tình ta xem như 
 gương kia vỡ tan 
 Người đã biết như thế 
 đến chi mang thương đau 
 Người đã biết như thế 
 khóc chi thêm dối lòng 
 Ngày tháng cứ trôi mãi 
 bên nhau chỉ khổ đau 
 Vì người đã chôn vùi 
 bao kỉ niệm lãng quên 
 Người cứ bước đi nhé 
 mình em sẽ ở lại 
 Người cứ hãy gian dối 
 để em mãi mong chờ 
 Tình đó cứ theo mãi 
 mai sau sẽ hiểu nhau 
 Vì em vẫn dại khờ 
 yêu anh đến muôn đời 
 Anh ơi anh vì đâu 
 tình ta luôn mãi 
 không sao bền lâu 
 Yêu nhau chi khổ đau 
 mình em bơ vơ 
 nơi con phố quen 
 Như xưa kia thường nói 
 tình ta sẽ mãi 
 yêu nhau trọn đời 
 Nhưng sao nay đổi thay 
 tình ta xem như 
 gương kia vỡ tan 
 Người đã biết như thế 
 đến chi mang thương đau 
 Người đã biết như thế 
 khóc chi thêm dối lòng 
 Ngày tháng cứ trôi mãi 
 bên nhau chỉ khổ đau 
 Vì người đã chôn vùi 
 bao kỉ niệm lãng quên 
 Người cứ bước đi nhé 
 mình em sẽ ở lại 
 Người cứ hãy gian dối 
 để em mãi mong chờ 
 Tình đó cứ theo mãi 
 mai sau sẽ hiểu nhau 
 Vì em vẫn dại khờ 
 yêu anh đến muôn đời 
 Người đã biết như thế 
 đến chi mang thương đau 
 Người đã biết như thế 
 khóc chi thêm dối lòng 
 Ngày tháng cứ trôi mãi 
 bên nhau chỉ khổ đau 
 Vì người đã chôn vùi 
 bao kỉ niệm lãng quên 
 Người cứ bước đi nhé 
 mình em sẽ ở lại 
 Người cứ hãy gian dối 
 để em mãi mong chờ 
 Tình đó cứ theo mãi 
 mai sau sẽ hiểu nhau 
 Vì em vẫn dại khờ 
 yêu anh đến muôn đời 
 Tình đó cứ theo mãi 
 mai sau sẽ hiểu nhau 
 Vì em vẫn dại khờ 
 yêu anh 
 đến muôn đời"
4552,110582,Người Đó,Sửu Ca,,
4553,110584,Người Đó Tôi Đây Tình Đầu,A Huy,Việt Nam,
4554,110586,Người Đặc Biệt,Trương Linh Đan,"Việt Nam, Dance Việt","Anh hỡi! Em thấy nhớ anh 
 Nhiều hơn hôm qua 
 Anh hỡi! Em muốn nắm tay 
 Anh thật chặt 
 Đừng đi đâu nhé 
 Hãy ở yên bên em này 
 Chỉ có bờ vai anh 
 Làm em cảm thấy yên bình. 
 Anh yêu hỡi nếu đôi ta 
 Có chuyện chẳng vui 
 Hãy cầm tay em 
 Và níu em sát lại 
 Đừng mặc em nhé 
 Bởi tính em rất trẻ con 
 Hay giận nũng nịu 
 Chỉ muốn được anh dỗ thôi. 
 Cảm ơn cuộc đời 
 Đã cho em gặp 
 Người đặc biệt như anh 
 Cảm ơn cuộc đời 
 Đã cho em biết 
 Yêu là như thế nào 
 Người chỉ đến 
 Một lần trong đời 
 Rồi ở lâu trong tim em 
 Nước mắt hạnh phúc 
 Là điều em ko thể giấu. 
 Em đã thay đổi được 
 Nhiều điều từ con tim anh 
 Người khiến em hành xử 
 Trái với những nguyên tắc 
 Thông thường 
 Khiến em trở thành 
 Đứa trẻ muốn được chở che 
 Khiến bao điều khôn ngoan 
 Trở nên ngốc nghếch 
 VÌ ANH....!!! 
 Cảm ơn cuộc đời 
 Đã cho em gặp 
 Người đặc biệt như anh 
 Cảm ơn cuộc đời 
 Đã cho em biết 
 Yêu là như thế nào 
 Người chỉ đến 
 Một lần trong đời 
 Rồi ở lâu trong tim em 
 Nước mắt hạnh phúc 
 Là điều em ko thể giấu. 
 Em đã thay đổi được 
 Nhiều điều từ con tim anh 
 Người khiến em hành xử 
 Trái với những nguyên tắc 
 Thông thường 
 Khiến em trở thành 
 Đứa trẻ muốn được chở che 
 Khiến bao điều khôn ngoan 
 Trở nên ngốc nghếch 
 VÌ ANH....!!! 
 Em đã thay đổi được 
 Nhiều điều từ con tim anh 
 Người khiến em hành xử 
 Trái với những nguyên tắc 
 Thông thường 
 Khiến em trở thành 
 Đứa trẻ muốn được chở che 
 Khiến bao điều khôn ngoan 
 Trở nên ngốc nghếch 
 VÌ ANH....!!!"
4555,110588,Người Đẹp Bình Dương,Duy Linh,"Việt Nam, Nhạc Trữ Tình, Nhạc Dân Ca - Quê Hương","Sao tôi quên khung trời mùa hạ 
 Đến vùng quê rợp bóng cây xanh 
 Anh quen em em gái Bình Dương 
 Áo bà ba 
 Nghiêng nghiêng nón lá 
 Tóc xoã vai mềm 
 Tha thướt lưng thon 
 Dưới vườn cây 
 Xanh tươi bóng mát 
 Anh ngẩn ngơ nhìn 
 Theo chiếc áo bà ba 
 Dưới bóng mát quê hương 
 Ve ngân nga rộn rã 
 Em bảo anh rằng 
 Đường về nhà em 
 Vườn trái cây đưa hương thơm 
 Hái trái chín quê hương 
 Em trao anh một nửa 
 Hương vị ngọt ngào 
 Ngọt ngào tình quê 
 Đây em gái Bình Dương 
 Anh đưa em qua vùng hò hẹn 
 Chiếc xuồng con gợn sóng lao xao 
 Thương quê em 
 Thương những dòng sông 
 Có sầu riêng 
 Thơm hương mái tóc 
 Tố nữ ngọt ngào 
 Môi thắm duyên quê 
 Chiếc thuyền anh 
 Trôi trong ánh mắt 
 Đôi mắt mơ huyền 
 Đây em gái Bình Dương 
 Dưới bóng mát quê hương 
 Ve ngân nga rộn rã 
 Em bảo anh rằng 
 Đường về nhà em 
 Vườn trái cây đưa hương thơm 
 Hái trái chín quê hương 
 Em trao anh một nửa 
 Hương vị ngọt ngào 
 Ngọt ngào tình quê 
 Đây em gái Bình Dương 
 Anh đưa em qua vùng hò hẹn 
 Chiếc xuồng con gợn sóng lao xao 
 Thương quê em 
 Thương những dòng sông 
 Có sầu riêng 
 Thơm hương mái tóc 
 Tố nữ ngọt ngào 
 Môi thắm duyên quê 
 Chiếc thuyền anh 
 Trôi trong ánh mắt 
 Đôi mắt mơ huyền 
 Đây em gái Bình Dương 
 Một lần về thăm 
 Sao nghe như vấn vương 
 Người đẹp Bình Dương 
 Sao nghe như nhớ thương 
 Một lần về thăm 
 Sao nghe như vấn vương 
 Người đẹp Bình Dương 
 Sao nghe như nhớ thương 
 Một lần về thăm 
 Sao nghe như vấn vương"
4556,110589,Người Đẹp Lầu Hoa,Trường Vũ,,
4557,110590,Người Đẹp Sơn Nữ,Mỹ Huyền & Quốc Việt,,
4558,110591,Người Đến Như Cơn Mưa,Quốc Khanh,,
4559,110593,Người Đến Sau,Khánh Phương,"Việt Nam, V-Pop","Trong đêm vắng 
 Với những nỗi cô đơn , kéo dài 
 Còn đâu những ngày xưa bên nhau 
 Còn đâu những kỉ niệm đậm sâu 
 Những lúc đêm vắng, cô đơn mình em 
 Người ở đâu, trái tim em u sầu 
 Đã hứa rằng anh không quên tình em 
 Mà tại sao anh quay về bên ấy? 
 Để em lại đây, cô đơn mình em 
 Người có biết em nhớ anh rất nhiều ? 
 Nếu anh đã quên, không quay về đây 
 Thì từ nay xin đừng làm em đau 
 Tội nghiệp em mà anh 
 Tội nghiệp em người ơi 
 Vì em là một kẻ đến sau 
 Tội nghiệp em từng đêm 
 Người ta đang hạnh phúc 
 Còn em em phải khóc một mình 
 Người mà luôn gần anh 
 Kề bên anh từng đêm 
 Những lúc anh mất đi linh hồn 
 Vậy mà sao giờ đây 
 Một mình em quạnh vắng 
 Tội nghiệp em, tội nghiệp kẻ đến sau 
 Những lúc đêm vắng, cô đơn mình em 
 Người ở đâu, trái tim em u sầu 
 Đã hứa rằng anh không quên tình em 
 Mà tại sao anh quay về bên ấy? 
 Để em lại đây, cô đơn mình em 
 Người có biết em nhớ anh rất nhiều ? 
 Nếu anh đã quên, không quay về đây 
 Thì từ nay xin đừng làm em đau 
 Tội nghiệp em mà anh 
 Tội nghiệp em người ơi 
 Vì em là một kẻ đến sau 
 Tội nghiệp em từng đêm 
 Người ta đang hạnh phúc 
 Còn em em phải khóc một mình 
 Người mà luôn gần anh 
 Kề bên anh từng đêm 
 Những lúc anh mất đi linh hồn 
 Vậy mà sao giờ đây 
 Một mình em quạnh vắng 
 Tội nghiệp em, tội nghiệp kẻ đến sau 
 Tội nghiệp em mà anh 
 Tội nghiệp em người ơi 
 Vì em là một kẻ đến sau 
 Tội nghiệp em từng đêm 
 Người ta đang hạnh phúc 
 Còn em em phải khóc một mình 
 Người mà luôn gần anh 
 Kề bên anh từng đêm 
 Những lúc anh mất đi linh hồn 
 Vậy mà sao giờ đây 
 Một mình em quạnh vắng 
 Tội nghiệp em, tội nghiệp kẻ đến sau 
 Vậy mà sao giờ đây 
 Một mình em quạnh vắng 
 Tội nghiệp em, tội nghiệp kẻ đến sau"
4560,110600,Người Đứng Sau Hạnh Phúc (Remix),Lưu Gia Bảo,,"Vội vàng nhìn nơi khác 
 Khi gặp nhau vô tình 
 Chẳng lẽ phải xem như 
 Chưa từng quen 
 Chỉ là người dưng sao em? 
 Tại sao không thể nói với nhau 
 Một lời dù gian dối 
 Anh vẫn biết 
 Ta chẳng là gì của nhau 
 Giờ xem như chưa từng quen 
 Như người không bóng hình 
 Và con tim không được đau 
 Khi nhìn em bên ai 
 Khóc hay cười cũng chỉ là 
 Người đứng sau một hạnh phúc 
 Cần một chút vô tâm 
 Để anh không nhìn lại 
 Biết chỉ thoáng qua 
 Vậy thôi anh đã mong em mỉm cười 
 Dù nụ cười ấy em không vui vì anh 
 Chỉ là người dưng thoáng qua 
 Anh nghe lòng sao xót xa 
 Chẳng lẽ anh vẫn yêu thương 
 Một người lạ 
 Còn gì mà mong hay nhớ 
 Chỉ còn lại là hững hờ 
 Tại sao vẫn cứ ngu ngơ 
 Vẫn đợi chờ 
 Một người nơi khóe mắt cay 
 Hai người đang tay nắm tay 
 Cố bước qua nhau vội vàng 
 Giờ xem như chưa từng quen 
 Như người không bóng hình 
 Và con tim không được đau 
 Khi nhìn em bên ai 
 Khóc hay cười cũng chỉ là 
 Người đứng sau một hạnh phúc 
 Cần một chút vô tâm 
 Để anh không nhìn lại 
 Biết chỉ thoáng qua 
 Vậy thôi anh đã mong em mỉm cười 
 Dù nụ cười ấy em không vui vì anh 
 Chỉ là người dưng thoáng qua 
 Anh nghe lòng sao xót xa 
 Chẳng lẽ anh vẫn yêu thương 
 Một người lạ 
 Còn gì mà mong hay nhớ 
 Chỉ còn lại là hững hờ 
 Tại sao vẫn cứ ngu ngơ 
 Vẫn đợi chờ 
 Một người nơi khóe mắt cay 
 Hai người đang tay nắm tay 
 Cố bước qua nhau vội vàng 
 Biết chỉ thoáng qua 
 Vậy thôi anh đã mong em mỉm cười 
 Dù nụ cười ấy em không vui vì anh 
 Chỉ là người dưng thoáng qua 
 Anh nghe lòng sao xót xa 
 Chẳng lẽ anh vẫn yêu thương 
 Một người lạ 
 Còn gì mà mong hay nhớ 
 Chỉ còn lại là hững hờ 
 Tại sao vẫn cứ ngu ngơ 
 Vẫn đợi chờ 
 Một người nơi khóe mắt cay 
 Hai người đang tay nắm tay 
 Cố bước qua nhau vội vàng 
 Một người nơi khóe mắt cay 
 Hai người đang tay nắm tay 
 Cố bước qua nhau vội vàng"
4561,110602,Người Đứng Sau Hạnh Phúc,Phạm Quỳnh Anh,,
4562,110605,Người Ơi Hãy Trở Về,Ngọc Sơn,"Nhạc Trữ Tình, Việt Nam",
4563,110608,Người Ơi! Ta Chia Tay,Cẩm Ly,Việt Nam,"Đừng nói nữa 
 ơi người ơi 
 Khi tình ta 
 đã xa thật rồi 
 Đừng khóc nữa 
 đau lòng nhau 
 Chôn giấu bao nỗi sầu 
 Đừng hối tiếc 
 Những ngày qua 
 Nghe thời gian 
 Hát câu phai nhoà 
 Đừng níu kéo 
 Em và anh 
 Thêm âu sầu mà thôi 
 Những yêu thương 
 Giờ xa thật rồi 
 Lạc bước cô đơn 
 Mai này mình tôi 
 Cũng cố quên 
 Dù nghe bồi hồi 
 Anh ơi giờ chia tay 
 Tình yêu đó 
 Như cơn chiêm bao 
 Nhiều lần hờn ghen 
 Trong vu vơ 
 Với ta 
 Nghe bao nhiêu muộn phiền 
 Tình yêu đó 
 Ai mong mai sau 
 Mình còn kề vai 
 đi bên nhau 
 Ngày anh nói yêu người 
 Tình yêu đó 
 Nhiêu lần ngập ngừng 
 Còn nhiều thiệt hơn 
 Trong con tim anh 
 Với em 
 Không toan tính bao giờ 
 Tình yêu đó 
 Mình càng nồng nàn 
 Thì giờ càng nghe 
 Bao đắng cay 
 Người ơi hãy chia tay 
 Đừng nói nữa 
 ơi người ơi 
 Khi tình ta 
 đã xa thật rồi 
 Đừng khóc nữa 
 đau lòng nhau 
 Chôn giấu bao nỗi sầu 
 Đừng hối tiếc 
 Những ngày qua 
 Nghe thời gian 
 Hát câu phai nhoà 
 Đừng níu kéo 
 Em và anh 
 Thêm âu sầu mà thôi 
 Những yêu thương 
 Giờ xa thật rồi 
 Lạc bước cô đơn 
 Mai này mình tôi 
 Cũng cố quên 
 Dù nghe bồi hồi 
 Anh ơi giờ chia tay 
 Tình yêu đó 
 Như cơn chiêm bao 
 Nhiều lần hờn ghen 
 Trong vu vơ 
 Với ta 
 Nghe bao nhiêu muộn phiền 
 Tình yêu đó 
 Ai mong mai sau 
 Mình còn kề vai 
 đi bên nhau 
 Ngày anh nói yêu người 
 Tình yêu đó 
 Nhiêu lần ngập ngừng 
 Còn nhiều thiệt hơn 
 Trong con tim anh 
 Với em 
 Không toan tính bao giờ 
 Tình yêu đó 
 Mình càng nồng nàn 
 Thì giờ càng nghe 
 Bao đắng cay 
 Người ơi hãy chia tay 
 Tình yêu đó 
 Nhiêu lần ngập ngừng 
 Còn nhiều thiệt hơn 
 Trong tim anh 
 Với em 
 Không toan tính bao giờ 
 Tình yêu đó 
 Mình càng nồng nàn 
 Thì giờ càng nghe 
 Bao đắng cay 
 Người ơi hãy chia tay 
 Tình yêu đó 
 Mình càng nồng nàn 
 Thì giờ càng nghe 
 Bao đắng cay 
 Người ơi hãy chia tay"
4564,110612,Người Xóa Vết Tình Thừa,Khánh Đăng,,
4565,110617,Người Đàn Ông Đáng Yêu,Nguyễn Phi Hùng,"Việt Nam, Nhạc Trữ Tình","Khi anh đi bên em trìu mến 
 Anh nhớ phút giây ước hẹn 
 Khi anh thấy lứa đôi rời nhau 
 Lại ngập ngừng chuyện mình mai sau 
 Rồi nhiều lần đợi chờ thư đến 
 Nhiều khoảnh khắc không bao giờ quên 
 Và nhiều giấc mơ khi anh gặp em 
 Sao bỗng thấy tim anh mềm yếu 
 Xa cách nhớ em rất nhiều 
 Thấy thế giới trong anh đổi thay 
 Và cuộc đời nhiều điều rất mới 
 Có thể cùng chờ bình minh tới 
 Nhìn hạnh phúc sáng như ngàn sao 
 Và nhiều đắn đo sợ lòng đau 
 Anh có thể biết em đang cần gì 
 Có khi lại mơ đến những nơi xa vời 
 Lòng rất muốn bên em thật gần 
 Cũng lại mơ đi cùng bạn thân 
 Có thể anh đôi khi muốn xa em 
 Mỗi người đàn ông cần được tự do 
 Lại cũng muốn ở lại với em 
 Mãi mãi 
 Anh có thể đứng trong mưa chờ đợi 
 Có khi lại khiến em nghĩ anh quên rồi 
 Nhiều khi em thấy anh thật hiền 
 Cũng làm em đôi lần bật khóc 
 Có thể anh không như em nghĩ đâu 
 Muốn em hạnh phúc hơn vì bên anh 
 Sẽ làm tất cả để em biết rằng 
 Anh yêu em 
 Khi anh đi bên em trìu mến 
 Anh nhớ phút giây ước hẹn 
 Khi anh thấy lứa đôi rời nhau 
 Lại ngập ngừng chuyện mình mai sau 
 Rồi nhiều lần đợi chờ thư đến 
 Nhiều khoảnh khắc không bao giờ quên 
 Và nhiều giấc mơ khi anh gặp em 
 Sao bỗng thấy tim anh mềm yếu 
 Xa cách nhớ em rất nhiều 
 Thấy thế giới trong anh đổi thay 
 Và cuộc đời nhiều điều rất mới 
 Có thể cùng chờ bình minh tới 
 Nhìn hạnh phúc sáng như ngàn sao 
 Và nhiều đắn đo sợ lòng đau 
 Anh có thể biết em đang cần gì 
 Có khi lại mơ đến những nơi xa vời 
 Lòng rất muốn bên em thật gần 
 Cũng lại mơ đi cùng bạn thân 
 Có thể anh đôi khi muốn xa em 
 Mỗi người đàn ông cần được tự do 
 Lại cũng muốn ở lại với em 
 Mãi mãi 
 Anh có thể đứng trong mưa chờ đợi 
 Có khi lại khiến em nghĩ anh quên rồi 
 Nhiều khi em thấy anh thật hiền 
 Cũng làm em đôi lần bật khóc 
 Có thể anh không như em nghĩ đâu 
 Muốn em hạnh phúc hơn vì bên anh 
 Sẽ làm tất cả để em biết rằng 
 Anh yêu em 
 Sẽ làm tất cả để em biết rằng 
 Anh yêu em"
4566,110618,Người Đã Sang Sông,Bích Thảo & Quốc Đại,"Nhạc Dân Ca - Quê Hương, Việt Nam",
4567,110619,Người Đùng Níu Kéo,Nhiều Ca Sỹ,,
4568,110622,Người Ấy Có Tốt Bằng Anh,Đoàn Cảnh & Linh Hee,,
4569,110632,Người Ở Lại Charlie,Hương Lan,,
4570,110633,Người Ở Lại Charlie,Lâm Nhật Tiến & Lâm Thùy Vân,,
4571,110634,Người Ở Lại Charlie,Quốc Anh,,
4572,110635,Người Ở Lại Charlie,Thanh Lan,,
4573,110636,Người Ở Lại Đưa Đò,Thanh Tuyền,,
4574,110637,Người Ở Đừng Về,Dân Ca Quan Họ Bắc Ninh,,
